date,code,rank,brand,product,price,star,review
20260406,13025500740,89,웰니스픽,티제로 피부면역 부스터,60000,4.7, 176
20260406,10258863076,90,익스트림공식스토어,익스트림 남성 올인원 영양제 멀티 종합 비타민 멀티팩 포맨,100000,4.9, 8959
20260406,10532848731,91,뉴트리 포유,뉴트리포유 올인원 멀티 비타민 듀얼 이뮨샷 30개입 피로회복 액상 마시는 미네랄 종합영양제,120000,4.9, 2592
20260406,7445610509,92,제트큐브,종근당 프로메가 알티지오메가3 비타민D 12박스 12개월분,76000,4.9, 5111
20260406,10223445454,93,메디홉 플러스,메디홉 GABA 비뮤트 프리미엄 (1박스),37900,4.5, 2041
20260406,11810132964,94,드시모네 스토어,드시모네 캡슐 플러스 (120캡슐) x 2박스 (총 240캡슐) (+슈퍼적립),376000,4.9, 6673
20260406,9718326638,95,대상웰라이프 본사쇼핑몰,뉴케어 미니 구수한맛 균형영양식 환자영양식 150 mL 32팩,64000,4.9, 24134
20260406,6796683774,96,뷰티노리터1,(최신상품) 인셀덤딥톡스 딥톡플러스 라이프닝 60포,81090,4.9, 6140
20260406,12759478850,97,Soltice,솔티스 간 프로텍션 쉬잔세틴 개별인정원료,83700,4.6, 579
20260406,12765563240,98,고려은단몰,"고려은단 뼈건강 칼마디+K2 칼슘·마그네슘·비타민D·비타민K 60정, 3개 (6개월분)",53700,4.9, 2232
20260406,741820195,99,The Real,더리얼 캐나다 알티지 rTG 오메가3 맥스 1400 초임계 2개월 EPA DHA,49900,4.8, 99999
20260406,4762546038,100,피에이치365,피에이치365 키즈유산균 프로바이오틱스 어린이 유아 초등학생 아이 두돌,55000,4.9, 31978
