date,code,rank,brand,product,price
20260406,A000000209060,77,센트룸,센트룸 멀티 구미 80정 (40일분),26000
20260406,A000000226019,78,비비랩,[차학연 PICK/1+1] 비비랩 콜라겐 젤리 14포 3종 택1 (석류콜라겐S/이뮨알로에/콜라겐탱글업),25600
20260406,A000000218091,79,닥터아돌,닥터아돌 프로폴리스아연C 120캡슐 (60일분),39100
20260406,A000000173903,80,종근당건강,종근당건강 프로메가 오메가3 트리플 60캡슐 (장용성) (1개월분),12900
20260406,A000000008807,81,세노비스,세노비스 마그네슘 90정 (3개월분),18200
20260406,A000000247884,82,대원제약,[올영단독/수면 효율증가]대원제약 대원헬스 꿀잠샷 20gX12포 (12일분),20500
20260406,A000000217212,83,닥터아돌,닥터아돌 히알바이오틱스 질 유래 유산균 30개입 (30일분),36720
20260406,A000000235106,84,락티브,락티브 이노시톨 30포 (+시크릿케어 질유래유산균 10캡슐 증정기획),28900
20260406,A000000224309,85,아임비타,아임비타 멀티비타민 아르기닌샷 1포,3500
20260406,A000000246058,86,올더베러,올더베러 웰니스 구미 7일분 8종 택1,3900
20260406,A000000238279,87,바이탈뷰티,[단품/1개월] 바이탈뷰티 메타그린 슬림업 30일,27000
20260406,A000000246049,88,바이오렉트라,바이오렉트라 아연+셀레늄 5050mg 20포 (20일분),66000
20260406,A000000245160,89,길팁,[4월 베러픽/약통 증정] 길팁 사과맛 샐러드 캔디 30정 (1개월분),31400
20260406,A000000245722,90,젠제네틱스,[설인아 PICK] 젠제네틱스 포타슘 칼륨 525mg 다이렉트 20포 (10일분),31400
20260406,B000000151496,91,드시모네,드시모네 365 캡슐 30캡슐 X 3박스 (3개월분),64000
20260406,A000000215004,92,네이처메이드,네이처메이드 슈퍼 비타민 B 콤플렉스 60정 (1개월분),14400
20260406,A000000217101,93,아이힐,[한보름 Pick]아이힐 비너스 유산균 30캡슐,29900
20260406,A000000189216,94,닥터브라이언,닥터브라이언 복숭아맛 비타민C&D 3000 100구미 (33일분),13900
20260406,A000000232674,95,에스더포뮬러,여에스더 리포좀 글루타치온 필름 울트라 X 파워퍼프걸 에디션 21매 +파우치증정,18900
20260406,A000000144906,96,얼라이브,얼라이브 원스데일리 포 맨 60정 (2개월분),22900
20260406,A000000191355,97,대웅제약,[올영단독기획] 대웅제약 에너씨슬 퍼펙트샷 이뮨+ 8개입 (8일분),28800
20260406,A000000186988,98,딥트3일,[권은비Pick] 딥트3일 30일버닝 피치(맛)번 30정,38000
20260406,A000000241078,99,데일리,데일리X주토피아 젤리스틱 알로에 이뮨 & 슈가컷 14포*2박스 (4주분),37910
20260406,B000000146546,100,드시모네,드시모네 키즈 스텝1 블루베리향 30포 2박스 (2개월분),116960
