date,code,rank,brand,product,price,star,review
20260419,90726301688,110,뉴케어,"뉴케어 정품 검은깨맛 미니 완전균형영양식, 150ml, 24개",29570,5,4598
20260419,94381281846,111,자보티카바,"자보티카바 Jaboticaba, 1개, 60정",9900,5,2618
20260419,90406944571,112,태양의식후비법W차,"태양의식후비법W차 무라벨, 500ml, 24개",17500,5,4807
20260419,93828884997,113,치젠트리,"치젠트리 치밀한포, 1개, 30g",45000,4,439
20260419,92837990370,114,8APM,"8APM 딥 나잇 멜라시럽 (12ml x 20포), 1개, 240ml",29800,4.5,1612
20260419,86056032067,115,센트룸,"센트룸 우먼 멀티비타민 미네랄, 50정, 1개",20520,5,14557
20260419,92716977090,116,굿헬씨,"굿헬씨 유기농 컬리케일 100 동결건조 곱슬케일 분말 30포, 1개, 30g",11300,4.5,5292
20260419,86469901206,117,광동제약,"광동제약 솔표 위청수 골드액, 75ml, 20개",10940,5,13850
20260419,86282035913,118,자로우포뮬러스,"자로우포뮬러스 비타민B5 판토텐산 500mg 100캡슐 x 1통, 100정, 1개",14900,5,16223
20260419,89440810283,119,락토핏,"락토핏 당케어 유산균, 120g, 2개",26550,5,18647
20260419,87222580831,120,드시모네,"드시모네 유아용 프로바이오틱스 베이비스텝1 30포, 30g, 1박스",22450,5,1573
