date,code,rank,brand,product,price,star,review,period_ym
20260329,9901115383,23,고려은단몰,"고려은단 식물성 퓨어 알티지 오메가3 기억력+ 60캡슐, 3개",47900,4.9,64556,202603
20260329,11867833291,24,뉴트라이트,BNR17유산균 비엔날씬 비에날씬 프로 김희선 다이어트 유산균 30캡슐 3개,131300,4.8,4424,202603
20260329,7738435345,25,고려은단몰,"고려은단 프로바이오틱스 유산균 스페셜핏 100억 유산균 30캡슐, 3개",50900,4.9,37375,202603
20260329,12913969396,26,닥터린 공식스토어,[네이버 단독 100일분] 닥터린 송중기 하이퍼셀 대마종자유 알파 햄프씨드오일 카나비노이드,113000,4.8,2726,202603
20260329,4989004696,27,조선비책,조선비책 침향환 초고함량 발효 침향 효능 침향단 체내흡수2.5배 침향원 1박스60환,608000,4.9,67750,202603
20260329,9319091551,28,워너비인,[공식판매처] 마가보감 프리미엄 100% 울릉도 마가목 열매 추출물 60mlX60포 박스 마가목즙,349000,4.8,557,202603
20260329,5184170043,29,고려은단몰,"고려은단 비타민C 1000 이지+비타민D 180정, 2개 (6개월분)",31900,4.9,99999,202603
20260329,9953260627,30,뉴트리코어,[5개월] 뉴트리코어 WCS 포스파티딜세린 PS 순도 85% 피에스 수험생 뇌 건강,525000,4.8,18836,202603
20260329,10635135788,31,티에스shop,센트룸 포 맨 더블업 종합 멀티 비타민 112정 남성 대용량 영양제,35300,4.9,7162,202603
20260329,6721400779,32,주영엔에스,주영엔에스 뼈엔 엠비피MBP,207000,4.9,99999,202603
20260329,438888608,33,GNM 자연의품격,[식물성캡슐] GNM 코엔자임Q10 비타민 미네랄 10종 4박스 / 코큐텐,49900,4.8,80225,202603
20260329,8238403743,34,비타헬스,종근당 비타민d 2000iu 임산부 성인 비타민d3 3개월분,15000,4.9,12366,202603
20260329,12968163569,35,몸에날씬,퀘르포민정 염증지방배출제,300000,4.6,269,202603
20260329,11957648841,36,올록담,올록담 올리브3 EVOO 지중해 올리브오일 캡슐 올리브유 3개월분,324000,4.8,1830,202603
20260329,9396259383,37,고려은단몰,"고려은단 루테인 지아잔틴 아스타잔틴 60캡슐, 3개 (6개월분)",68900,4.9,56567,202603
20260329,5579280566,38,GNM 자연의품격,[총 9개월분] GNM 칼슘 마그네슘 아연 비타민D 90정 x 3병 / 칼마디,43900,4.9,55520,202603
20260329,9718326638,39,대상웰라이프 본사쇼핑몰,뉴케어 미니 구수한맛 균형영양식 환자영양식 150 mL 32팩,64000,4.9,23879,202603
20260329,10556547785,40,정관장브랜드스토어,[네이버단독] 정관장 에브리타임 소프트 10ml 50포,129000,4.9,42511,202603
20260329,10718647050,41,락티브,[4개월분] 락티브 미오이노시톨 앤 콜린 엽산 비타민c 비타민d,196000,4.9,29148,202603
20260329,6043695503,42,로킷아메리카,"로킷아메리카 NMN 프테로스틸벤 고순도 엔엠엔, 60캡슐, 3병",267000,4.9,9187,202603
20260329,9243303137,43,티에스shop,센트룸 실버 포 우먼 종합 멀티 비타민 영양제 112정 비타민B12 대용량,36300,4.8,9391,202603
20260329,2386338454,44,GNM 자연의품격,[총 8개월분] GNM 마그네슘05 / 비타민B 5중 복합기능성 셀레늄,59000,4.8,33002,202603
20260329,11122300857,45,블루존 스토어,엔자이메디카 흡수율 9.6배 향상 파이토좀 베르베린 파이토솜 60캡슐 3병,129800,4.8,3129,202603
20260329,8473114714,46,유한양행 본사직영몰,유한양행 엘레나 질유산균 임산부 수유부 프로바이오틱스,115000,4.9,99999,202603
20260329,11574019686,47,우북이,종근당 락토핏 생유산균 골드 150포 5개월분 리뉴얼 50포 x 3통,38170,4.8,2269,202603
20260329,5199405834,48,고려은단몰,"고려은단 비타민C 1000 이지+비타민D 180정, 1개 (3개월분)",15900,4.9,84222,202603
20260329,12236379753,49,종근당건강,[+멤버십 10%적립] 종근당건강 프로메가 알티지 오메가3 듀얼 비타민D 4000IU,114800,4.9,4592,202603
20260329,11243018665,50,고려은단몰,"고려은단 퓨어 밀크씨슬 180정, 1개 (6개월분)",32000,4.9,37683,202603
20260329,12154127416,51,CJ웰케어 스토어,[슈퍼적립 / 6개월분] CJ 바이오코어 500억 보장 부자 화사 유산균 상온보관 프로바이오틱스,388000,4.9,52837,202603
20260329,6736755339,52,위바이옴,서울대 위바이옴 두뇌엔 닥터PS 70 포스파티딜세린 분말 세린에이드,267000,4.8,16663,202603
20260329,6073188703,53,1초재팬,신 비오페르민S 일본 유산균 540정,67000,4.7,624,202603
20260329,11585234218,54,고려은단몰,"[네이버 단독]고려은단 메가도스D 비타민D3 4000IU 180정, 2개 (1년분)",37900,4.9,23675,202603
20260329,11848200059,55,닥터가,비타도스C 3000 순수 비타민C 고함량 비타민씨 고용량 분말 가루 스틱,180000,4.9,31573,202603
20260329,11038594172,56,고려은단몰,"고려은단 메가도스C 비타민C 2000mg X 100포 (200g), 2개",37900,4.9,26745,202603
20260329,9914864124,57,뉴트라이트,비에날씬 BNR17 비엔날씬 유산균 BMR17 김희선 다이어트 유산균 60캡슐 1개 보냉백,45800,4.8,1620,202603
20260329,11130723021,58,이알하나,이알하나 ERr731 시나몬랩 여성 갱년기 영양제 80mg x 28정 6세트 (24주분),252000,4.8,2412,202603
20260329,11382081892,59,더 파인 프리미엄,[본사직영몰] 신애라 PICK 더파인프리미엄 90캡슐 100% 솔잎증류농축액 혈당케어관리,308000,4.7,794,202603
20260329,5045791382,60,뉴트리케어,유한양행 엘레나 질유산균 임산부 수유부 프로바이오틱스 90캡슐 여성 질 건강 유산균 성인,150000,4.8,44487,202603
20260329,9240775762,61,비시스,고려은단 비타민C 1000 영국산 고함량 비타민씨 600정,50400,4.9,8960,202603
20260329,13198422917,62,유한양행 본사직영몰,유한양행 엘레나 질유산균 임산부 수유부 프로바이오틱스,90000,4.9,99999,202603
20260329,5410453538,63,고려은단몰,"속편한 고려은단 비타민C 1000 중성비타민C 120정, 2개 (8개월분)",35900,4.9,63847,202603
20260329,4381366452,64,The Real,더리얼 마그네슘 맥스 플러스 캐나다 산화제품 영양제 보충제,40000,4.8,34478,202603
20260329,11065625872,65,바디키퍼 공식몰,(최신제조) 독일PM쥬스 파워칵테일 피트라인 독일PM쥬스 피엠 15g x 30포,77900,4.8,7453,202603
20260329,12337936724,66,고려은단몰,"고려은단 코엔자임Q10 90캡슐, 2개 (6개월분)",37800,4.9,9799,202603
20260329,13068265560,67,대상웰라이프 본사쇼핑몰,뉴케어 균형영양식 구수한맛 200ml 외 5종,50000,4.9,904,202603
20260329,7524822409,68,제트큐브,종근당 프로메가 알티지오메가3 비타민D 6박스 6개월분,44700,4.8,10582,202603
20260329,11293123503,69,배석철의 아미나,배석철의 아미나 고용량 비타민B3 500mg 미국산 니코틴산아미드,48000,4.8,7040,202603
20260329,9898830678,70,BNKnet,덴프스 덴마크 유산균 이야기 170mg 6박스 (12개월분),200000,4.9,7878,202603
20260329,6720572157,71,뉴트리원공식스토어,뉴트리원 콘드로이친 맥스 1200 소 연골 유래,180000,4.8,29083,202603
20260329,11002178017,72,솔가 공식스토어,솔가 활성 엽산 680 위드 비타민B12,156000,4.9,24886,202603
20260329,11311792713,73,위바이옴,서울대 위바이옴 두뇌엔 닥터PS 맥스 순도80% 포스파티딜세린 분말,396000,4.8,5685,202603
20260329,10258863076,74,익스트림공식스토어,익스트림 남성 올인원 영양제 멀티 종합 비타민 멀티팩 포맨,100000,4.9,8777,202603
20260329,6732450907,75,비타헬스,종근당 칼마디 칼슘 마그네슘 비타민d 아연 영양제 임산부 3개월분,20000,4.9,2645,202603
20260329,10476190810,76,셀로닉스,셀티아이 골드 프로바이오틱스 성인 장 건강 맞춤 유산균,100000,4.9,10693,202603
20260329,5912715646,77,글로벌탑01,액티바이즈 독일pm쥬스 피트라인액티바이즈 피엠,30900,4.8,8854,202603
20260329,11335082320,78,비타헬스,종근당 눈 루테인 지아잔틴 아스타잔틴 영양제 2개월분,35000,4.8,888,202603
20260329,4580161665,79,티에스shop,락토핏 플러스 듀얼바이오틱스 생유산균 200포 코스트코 종근당 프로바이오틱스 장 대용량,32300,4.8,8391,202603
20260329,9954000900,80,뉴트리코어,[5개월] 뉴트리코어 관절연골엔 철갑상어 콘드로이친K 뮤코다당단백 저분자 WCS,460000,4.8,24871,202603
20260329,10258498862,81,뉴트리코어,[5개월] 뉴트리코어 하이퍼셀 식물성 알티지(RTG) 오메가3 초임계 추출 WCS,395000,4.8,9439,202603
20260329,8566190007,82,자재스토어,[1+1]종근당 아임비타 이뮨플러스 2박스 샷 올인원영양제 마시는 액상 비타민,24400,4.9,4524,202603
20260329,12242029459,83,이너리움,이너리움 갈라 431 1박스 1개월,500000,4.7,626,202603
20260329,7612468361,84,힘가네,힘가네 배 도라지청 약도라지청 도라지 진액 국산 650g,100000,4.8,38545,202603
20260329,11118561554,85,위코스메틱,[최신제품 당일발송]인셀덤딥톡스 딥톡플러스 라이프닝 60포,230700,4.8,1281,202603
20260329,12465198097,86,Soltice,솔티스 혈당S2 콜레스테롤 혈관 클리어 세트 혈행 식후 혈당 개선,72800,4.6,1264,202603
20260329,10635493385,87,티에스shop,센트룸 우먼 더블업 멀티비타민 112정,35900,4.8,6603,202603
20260329,11610606184,88,닥터린 공식스토어,[네이버 단독 100일분] 닥터린 송중기 하이퍼셀 알티지(rTG) 오메가3 알파,163000,4.8,18762,202603
20260329,10226290996,89,뉴트리 모어,[3+1] 뉴트리모어 활성엽산 액티브 플러스 엽산 400 임신준비 임산부 영양제,120000,4.9,60696,202603
20260329,11217809248,90,종근당건강,[+멤버십 10%적립] 종근당건강 락토핏 당케어 360 기획세트(360일분),155000,4.9,21475,202603
20260329,13089683978,91,프롬바이오,[네이버 단독] 노르웨이 헤링오일 100 북유럽 오메가11 세토3,125000,4.8,2268,202603
20260329,5091364698,92,지엔엘,덴마크유산균이야기 2개월분 60캡슐 1박스 엘지지 공유 탁 LGG 유산균,18500,4.9,14151,202603
20260329,6470917389,93,뷰티노리터1,당일발송 애터미 헤모힘 20ml x 60포,64490,4.8,168,202603
20260329,9658024322,94,오늘쇼핑완료,더파인 프리미엄 솔잎농축액 100% 90캡슐 1개월,308000,4.8,1517,202603
20260329,6333517167,95,쏘팔코사놀,바이오크로스 남진 쏘팔코사놀 레드 4개월분 옥타코사놀 쏘팔메토 골드,180000,4.8,12740,202603
20260329,9773553247,96,다모아백화점,순담록 녹용 진액 30포 직장인 노인 청소년 아이 어린이 녹용 즙,139000,4.8,3318,202603
20260329,12370366051,97,뉴트리코어,[4+1] 뉴트리코어 WCS 하이퍼셀 코엔자임Q10 코큐텐,195000,4.8,2921,202603
20260329,11038577679,98,고려은단몰,"고려은단 메가도스C 비타민C 2000mg X 100포 (200g), 1개",18900,4.9,12073,202603
20260329,2698329168,99,황금이네,유기농 양배추즙 100ml 30포 진액 엑기스,119400,4.9,22308,202603
20260329,6120474284,100,담백하루,담백하루 초임계 알티지 오메가3 1000 360캡슐 12개월 12박스 비타민D600IU 에센스,360000,4.9,9554,202603
