date,code,rank,brand,product,price,like
20260323,9842036,355,종근당건강,[카쇼라 증정 이벤트] 아이클리어 루테인지아잔틴 아스타잔틴 2박스(60캡슐) + 프로메가 알티지오메가3듀얼 15일분 증정,36900,578
20260323,10848338,356,한끼통살,[한끼통살] 닭가슴살 실속 10팩세트(소스통살3+그릴드2+닭가슴살볼5),17500,1779
20260323,8220141,357,비마스터,"""감기조심 기력 회복"" [꿀프로] 국내산 프로폴리스 천연 꿀스틱 20포 (운동 골프 등산 러닝 간식 건강 선물)",23300,5207
20260323,3328905,358,고려은단,"""고함량 비타민D"" 고려은단 메가도스D 2000IU 90정(3개월) / 비타민D 츄어블",11000,509
20260323,612858,359,GNM자연의품격,"""뼛속까지감사한마음"" [총 6개월분] GNM 칼슘 마그네슘 아연 비타민D 90정 x 2병 / 망간 뼈건강 칼마디",23900,1207
20260323,1289146,360,GNM자연의품격,"""열일하는 당신을위해"" GNM 건조한 눈엔 루테인오메가3 3박스 (총 3개월분) / 눈건강 비타민A 비타민E",23900,1463
20260323,11300931,361,아일로,"""아이린 PICK 선물하기 1등 콜라겐"" 아일로 뮤신 콜라겐 젤리 20포 (2박스) + 쇼핑백 증정",29900,3663
20260323,10577436,362,엘레뉴,[단독/포장] 엘레뉴 임산부 비타민 미네랄 60구미 1개,24900,179
20260323,3494727,363,산골농장,산골농장 떠먹는 배도라지청 도라지배즙 진액 230g*2입 선물세트,36900,1944
20260323,999421,364,정관장,[정관장] 다보록 진심편정성,123000,160
20260323,11756066,365,셀렉스,"""건강한달콤"" 프로핏 맛있는 완전단백질 골라담기 딸기초코/모카초콜릿/밀크바닐라/바나나 250ml 36팩",55900,587
20260323,4183755,366,푸드올로지,"""체지방 감소 밀크씨슬"" [쇼핑백 증정] 파란통 다이어트 맨올로지 컷 프로 80정(1병) / 회식 직장인 선물",39800,686
20260323,1018708,367,콤비타(식품),"""환절기 목캔디 선물"" [백화점동일] 프로폴리스 마누카 꿀캔디 레몬, 쿨민트, 올리브잎추출액, 엘더베리 12개입(택1)",9900,1189
20260323,3856276,368,산골농장,산골농장 하루한포 배&도라지스틱 배도라지즙 도라지배즙 30포 세트,17900,1252
20260323,12730945,369,종근당,침향환 진 60환 1박스 황제 침향 단 녹용 환 홍삼 선물,44800,5364
20260323,10825162,370,프로티원,"""급찐살 급빠찬스!"" [단독/쇼핑백/선물포장] 프로티원 단백질 쉐이크 & 보틀 gift 세트 (+ 메세지카드)",36900,2123
20260323,6628098,371,락티브,"""두배 감동 편지"" 락티브 오은영 미오 이노시톨 앤 콜린 1박스(30포) ""신혼부부선물,임신여성건강템""+손편지증정",37000,552
20260323,9536623,372,정관장,[정관장] 정관장 홍삼톤 류 (50ml x 15병),99000,34
20260323,1302564,373,정관장,[정관장] 홍삼진고 (250g x 2병),132000,605
20260323,12065660,374,CJ웰케어,"""편안한 밤 필수템"" 식물성 멜라토닌 1mg 구미 젤리 멜라메이트 1박스 (50구미) 수험생/직장인 선물",20900,578
20260323,7999261,375,삼대오백,[헬스 운동 선물]삼대오백 시그니쳐 월클펌프 부스터80g 1BOX 15포 카페인 집중 펌핑 간편 부스터,27900,836
20260323,12171825,376,삼대오백,정제로 간편하게 [삼대오백] 크레아퓨어 크레아틴 고함량 120정 독일산 원료,22900,369
20260323,7795191,377,락티브,"""오은영 감동편지"" [1+1] 락티브 오은영 원더 플로라 질 유래 유산균(총 82일분)+생일손편지 증정",19000,8045
20260323,11278400,378,CJ웰케어,"""단독/선물패키지"" ""마시는 콜라겐/히알루론산 앰플"" CJ 이너비 글로우 앰플/아쿠아 앰플 선물세트",12900,2234
20260323,2206559,379,홀리데이즈,"""여성 필수영양"" 멀티비타민&미네랄 포우먼 여성 비타민 2병 +선물케이스",21900,1119
20260323,10471927,380,동국제약,동국제약 엘리나 고함량 비타민C 1박스(30포)+기프트백 증정 / 연말 크리스마스 감사 직장인 영양제 선물,9900,3555
20260323,11474634,381,본죽식품,[환절기 선물] [본죽] 목에는 짜먹는 스틱 3종 세가지맛 세트 1+1 (총60포) (배도라지/모과생강/꿀유자) 과일청 세트,26900,18
20260323,4694323,382,다신샵,"""탄수DOWN"" '식단간식' 통밀당 시카고씬피자 8종 8팩 골라담기",22900,544
20260323,2464026,383,건강즙,"""여성건강/출산선물"" [즙통령] 물 넣지않은 100%국내산 유기농 늙은호박즙 30포 (100ml x 30포)",29800,245
20260323,6588718,384,다신샵,"""간식먹고 힘내"" 입터짐방지스낵 23종 마음대로 골라담기 / 식단과자 단백칩 콘칩 프로틴바 곤약팝콘 쉐이크 초코",14900,2598
20260323,7271929,385,옵티젠,"""한국인 맞춤 비타민"" 옵티젠 이뮨 멀티비타민&미네랄 10입 x 3박스 (+GIFT패키지)",76900,1002
20260323,2142960,386,비마스터,"""감기조심 건강 회복"" 국산 프로폴리스 꿀스틱 30포 / 천연 벌꿀 허니스틱 꿀",54900,5336
20260323,7596637,387,종근당,"""직장인/수험생 선물"" 수면 건강 아쉬아간다 1박스(1개월분) 꿀잠 타트체리 마그네슘",32800,837
20260323,4929511,388,에버콜라겐,"""콜라겐피부선물"" [단독패키지+메시지카드] 에버콜라겐 타임 30포(1개월) (저분자콜라겐펩타이드)",27000,7344
20260323,12767917,389,동국제약,[초소형 미니캡슐] 마이핏 V 활성형 비타민D 2000IU+비타민K 3개월분 1박스 / 부모님 직장인 뼈건강,9900,139
20260323,10847775,390,종근당,"""건강 회복"" 모겐잘 배도라지 스틱 50포x15g 국내산 배 도라지 건강",27900,510
20260323,6641754,391,프레스샷,"""에너지 선물"" [액상비타민+쇼핑백 증정] 에너지선물 눌러먹는 프레스샷(프레스샷 2박스+쇼핑백) 종합비타민 엽산 아연 직장인 수험생 부모님 (프레스샷 올인원 토탈 케어 앰플 멀티 종합 비타민 영양제)",51200,961
20260323,6961334,392,GNC,"""종합비타민&간건강"" GNC 남성 건강 세트 (메가맨 멀티 비타민 + 밀크씨슬) + 신년카드 + 리미티드 패키지",49900,387
20260323,3723916,393,허벌랜드,제로슈가 이뮨멀티비타민 (멀티비타민/눈건강루테인)식물성구미비타민젤리 2종 택1,19900,1293
20260323,11662815,394,솔가,솔가 엽산 800 100정,30400,56
20260323,9265798,395,뉴트리원,카무트 효소 골드 2박스 2개월분 +쇼핑백 증정 / 고소한 곡물맛,34500,289
20260323,5434181,396,바이탈뷰티,"""수면 선물"" 잠못이루는 밤~'굿슬립 가바 365 14일분 선물세트",17000,3585
20260323,9689776,397,원기담,"""홍삼과 녹용의 기운"" 원기담 녹용 홍삼정 활력 20ml*20병",27500,514
20260323,3564870,398,삼대오백,"""For 운동하는 헬스인"" 삼대오백 헬스부스터 [카페인 아르기닌]",18900,2255
20260323,2310057,399,광동생활건강,"[광동]"" 대용량 비타민 추천"" (+화이트데이 젤리 )비타500데일리스틱 2g* 180포",25900,591
20260323,6956321,400,GNC,"""남성종합비타민세트"" GNC 메가맨 멀티비타민(90정) 2입 세트",54900,69
20260323,4502851,401,다신샵,"""간식먹구 힘내"" 죄책감없이 다신나는간식박스 16종 선물세트 가벼운 단백질 과자",26900,2168
20260323,12511676,402,랩노쉬,[사과초모식초를 맛있게!] [클룹] 애사비소다 500ml 7종 24개 골라담기,27900,103
20260323,11403179,403,삼대오백,"""For 운동하는 헬스인"" 삼대오백 바이퍼 에너지드링크 12캔 운동인을 위한 부스터 [아르기닌,음료]",17800,262
20260323,11754551,404,다신샵,"""모짜렐라 듬뿍~"" 저당 곤약현미떡마리 100g 3종 9팩 / 곤약찰바",19900,360
20260323,11699354,405,삼대오백,"""신규맛 출시 대용량"" 삼대오백 오리지널 EAA 700g 1통 [헬스 운동 BCAA EAA 단백질 ]",48900,236
20260323,2031027,406,베로카,"[단독] ""비타민C 500% 함유! 에너지 활력 UP"" 베로카 발포 비타민 선물세트 (45정 + 컵)",25900,2520
20260323,7512660,407,콤비타(식품),"""건강 회복 감사선물"" 콤비타 UMF5+ 마누카 꿀스틱 사셰 7입 x 2박스 (2주일분)",29800,337
20260323,1162257,408,즙쟁이,"""편안한 하루"" 양배추사과즙 1박스 30포 국산 양배추즙",14900,952
20260323,12771135,409,농협-한삼인,"""부모님추천 선물세트"" 한삼인 홍삼진 선물세트+쇼핑백/추천선물",55900,4969
20260323,8006427,410,익스트림,"""블루베리맛 젤리스틱"" [익스트림] 김종국 아르기닌 젤리스틱 5000 (14포) + 선물포장",19900,10000
20260323,1266659,411,종근당건강,"""혈행건강 오메가선물"" 종근당건강 프로메가 알티지 오메가3 듀얼 1박스(30일) 흡수율UP 장용성 캡슐",18900,1238
20260323,7912432,412,덴프스,"""덴마크 직수입유산균"" 덴마크 유산균이야기 2박스(4개월분) 수험생 부모님 직장인 선물 실온보관 유산균 100억 CFU 보장",62000,400
20260323,743352,413,뉴트리디데이,"""건강선물"" 종합 비타민 / 칼슘 / 오메가3 3개입 선물세트",14900,10000
20260323,3334544,414,고려은단,"""혈행 건강 선물"" 고려은단 식물성 퓨어 알티지 오메가3 기억력+ 60캡슐(1개월)",18000,572
20260323,12700868,415,니아르,[사나PICK] 니아르 브이케어 28정(1박스),34900,4839
20260323,12553355,416,덴프스,"""여성의 질&장 케어"" 덴마크 유산균이야기 우먼 1개월분 외 택1 / 임신 출산 선물 유렉스 유산균 여성 질 건강",26000,201
20260323,3808231,417,건강식품,"""따뜻한 선물"" 당신의 건강을 밝혀드릴게요 비타민C 50포",14900,7538
20260323,10234120,418,한끼통살,[한끼통살] 닭가슴살 촉촉 10팩세트(소스통살5+스테이크5),16900,238
20260323,2011299,419,GNM자연의품격,"""간+장건강을 동시에"" GNM 밀크씨슬 생유산균 4박스(총 4개월분) / 프로바이오틱스 실리마린",29900,875
20260323,2271316,420,종근당건강,"""비타민C 1000%"" 종근당건강 아임비타 면역비타민C1000 분말스틱 1박스 (60포)",19900,563
20260323,2310598,421,동아제약,남녀노소 맞춤형 한포 비타민 셀파렉스 에센셜 4종 택1(30일분),22400,2540
20260323,2331981,422,콤비타(식품),"""목/구강 관리선물"" [1+1] 콤비타 프로폴리스 스프레이 20ML Lotus (총 2병)",35000,551
20260323,8022193,423,노티드(건강),"""달콤한 샤인머스캣맛"" [사쉐 증정] 노티드 스마일 이뮨 멀티비타민 2박스 (14개입)+쇼핑백 증정 / 액상 종합비타민 이뮨샷",36900,1231
20260323,10908431,424,삼대오백,삼대오백 WPC 1KG 패키지 헬스 운동 단백질 프로틴,49900,1943
20260323,7289302,425,허벌랜드,"""캐나다명품젤리비타민"" 허벌랜드 귤젤리 4종(비타민B컴플렉스/에너지멀티비타민/세포보호비타민C/비타민D3 1000 IU)비타민구미젤리 택1",20000,10000
20260323,2271565,426,뉴트리디데이,"""선물포장/문구선택"" 직수입 장용성캡슐 오메가3 골드 1100 1병 3개월분 [케이스동봉]",20900,2651
20260323,12952570,427,플라이밀,"""2주플랜"" 플라이밀 단백질쉐이크파우치 7개입 2세트, 13가지맛 택2",38900,49
20260323,2958297,428,랩노쉬,"""고단백 영양간식"" [랩노쉬] 단백쿠키바 12개입 (4종혼합/블랙쿠키/쿠키앤크림/피넛버터/밀크티)",13500,3034
20260323,10194787,429,케이뉴트라,"""잠 못드는 너에게"" 식물성멜라토닌 2mg 테아닌 함유 마이멜라코코 1박스(30정) 수험생 부모님 여행 시차적응",9900,1223
20260323,1392916,430,안국건강,"""눈건강+항산화+면역"" 아이원 루테인 지아잔틴 플러스 90캡슐 1박스 (3개월분)",27900,607
20260323,926439,431,종근당,종근당 20100 파워 루테인 30캡슐 3박스+선물케이스 /눈건강 직장인선물 선물 추천,18900,2111
20260323,10446705,432,푸드올로지,제로 슈거 애사비 크리스피 20포(1박스) 3종 택 1 / 유기농 애플사이다비니거 초모 식초,22800,6898
20260323,11794084,433,황금이네,"""국내산 원물만 담은"" 황금이네 ABC주스 100ml x 30포",22500,550
20260323,9409685,434,삼진제약위시헬씨,"""하루한병 면역력선물"" 삼진제약 하루엔진 이뮨부스터샷 밀크씨슬+마그네슘+멀티비타민 7개입",16500,2529
20260323,1162261,435,즙쟁이,"""편안한 하루를 위한"" 양배추사과즙 90mlx30포, 2개 양배추즙",24900,291
20260323,7026643,436,뉴트리디데이,"""선물포장"" ""쫄깃탱 맛있는 비타민 젤리"" 비타구미 / 아이구미 1+1 2개월분 (비타민, 루테인)+선물세트 케이스 택1",22900,1520
20260323,11635516,437,웰릿,"""추석/동료 감사선물"" 웰릿 간+스트레스피로싹 알클리버 14정 2박스(+쇼핑백) 알콜성 간건강 개선에 도움 멀티비타민직장인 추천 연말연초 술자리필수템",56000,68
20260323,1009274,438,천호엔케어,"""환절기 필수템"" 배도라지청 스틱 10ml 30포 1박스 / 환절기 미세먼지 황사철 건강관리",11900,2084
20260323,2905160,439,뉴트리디데이,"""간 편한 선물"" 간건강 밀크씨슬 2병 (총 6개월분) /실리마린 비타민C",24900,7838
20260323,7031373,440,건강식품,이영애의 건강미식 효소 선물세트 효도 집들이 임신 결혼 출산 생일 (생생+새싹 총2박스) (이영애 효소 건강미식 생생 새싹 총),37900,5252
20260323,4492530,441,건강식품,비타리움 호주산 프로폴리스 스프레이 30ml*1세트,14900,1639
20260323,4829395,442,고려은단,"""맛있는 레몬맛 분말"" 면역케어 고려은단 비타민C 분말 스틱 60포 X 1개 (2개월분)",16000,711
20260323,9080349,443,올바른,올바른 '유기농 스페인 레몬즙 14포 2박스 총 28포 + 쇼핑백 증정,15900,75
20260323,10280879,444,꿀,"""따스함이 감기다"" 지리산 모향골 자연벌꿀 아카시아꿀스틱 선물박스 100g (10g x 10개) 환절기 건강 응원",9900,410
20260323,11639436,445,덴프스,"""고함량 마그네슘"" 마그네슘 솔루션 2박스(2개월분) 블루베리맛, 워터믹스 가능 신경,근육기능 유지",36600,307
20260323,10355517,446,대웅제약,"""힘나는 에너지젤리"" [대웅제약] 에너씨슬 집중샷 10입 /잠깨는젤리 식물성카페인 아르기닌 비타민B 직장인선물",25900,1236
20260323,10733746,447,CJ웰케어,"""새해에는 활력선물"" [고함량 에너지] 블랙99 흑삼 아르기닌 & 타우린 2박스 (블루베리맛)",21900,251
20260323,3364796,448,리즈랩,"""프리미엄 GIFT""리즈랩 바이알 이뮨 플러스 22종 멀티비타민&미네랄 7입 (+이뮨2입)*_카쇼페",18900,10000
20260323,9821054,449,한끼통살,"""헬씨.벌스.데이"" [선물포장] 한끼통살 닭가슴살 올인원 케이크 15종(통살5입 + 스테이크5입 + 주먹밥5입)",27900,1013
20260323,2272895,450,건강환,[조선비책] 조선황림 침향환 침향 침향원 침향단 3.75g x 60환,99000,545
20260323,3889370,451,순수식품,"""하루한포의 건강선물"" 흑 배 도라지 생강 청 스틱 1박스(100포) 도라지배즙",21900,5804
20260323,7490084,452,고려은단,"""유재석 Pick"" 고려은단 멀티비타민 올인원 종합비타민 30정(1개월)",15000,855
20260323,7953740,453,프레스샷,"""활력마그네슘"" [쇼핑백 증정] 프레스샷 마그코어(1박스+쇼핑백) 종합비타민 액상비타민 마그네슘 직장인 수험생 부모님 (프레스샷 마그네슘 코어)",34900,10000
20260323,11662897,454,솔가,솔가 철분 25 60캡슐,20000,187
20260323,10173553,455,종근당,종근당 20100 루테인지아잔틴 아스타잔틴 플러스 2박스(4개월분)+선물케이스,49900,226
20260323,6434568,456,건강식품,"""단백질음료"" 테이크핏 맥스24G 고소한맛 250mL x 24입",32900,55
20260323,7092773,457,뉴트리디데이,"""쫄깃쫄깃 맛있는 비타민 젤리""  비타구미 / 아이구미  1개월분 (멀티비타민, 루테인, 비타민c&d)",11900,1463
20260323,2055929,458,GNM자연의품격,"""속편한 하루를 위한"" GNM 위건강 헬리코박터 솔루션 2박스 / 스페인감초추출물 비타민B 판토텐산",23900,477
20260323,7934308,459,뉴칸,"""간 건강+멀티비타민"" [7개입]뉴칸 X 위글위글 밀크씨슬+멀티비타민 더블파워 알부민함유",25800,6103
20260323,11684993,460,밀잇,"""속세맛 선물"" 밀잇 식단관리 단백질 쉐이크 560g 9종 택1 (전용 보틀증정)",29900,388
20260323,13150934,461,비타바움,[비타바움] 멀티비타민 틴즈 플러스 브이-컴플렉스15 (10mlx7병),25900,1
20260323,10071393,462,이너시아,"""완벽한 이너케어"" [단독 사은품] 카이스트 개발 4세대 이노시톨 14포 (쇼핑백 증정)",28600,402
20260323,11282146,463,락티브,"""편한 밤을 위한"" 락티브 식물성 멜라토닌 함유 멜라드림 1박스(2개월분)/직장인선물 여행선물 퇴사선물 +손편지 증정",21900,376
20260323,12185766,464,하드라인,"""편안한밤을 선물할게"" 젤라토닌 식물성 멜라토닌 구미젤리 1mg 1+1 (총 60개) 직장인 선물",38400,99
20260323,7837074,465,랩노쉬,"""BEST 프로틴"" [랩노쉬] 프로틴 드링크 미니 260ml 12개입 (카카오/스트로베리)",17900,164
20260323,10763725,466,플라이밀,"""크런치토핑"" 플라이밀 단백질쉐이크파우치 7개입 1세트, 13가지맛 택1 + 쇼핑백증정",23500,666
20260323,12249390,467,동국제약,"""고함량 콜라겐 4000mg"" 동국제약 저분자 액상 콜라겐 앰플 부스터샷 4000 1박스 (14병) + 기프트백 증정",21900,5437
20260323,7695547,468,캔틴나인,'쌩얼자신감 100%충전' [백옥타치온] 글루타치온+콜라겐 (엄마/연인/스승의 날 선물) 서퍼데이 스노우,39000,6001
20260323,9240829,469,꿀,"""감기조심 건강 응원"" 지리산 모향골 자연 벌꿀스틱 3종 혼합 90포 선물박스 + 쇼핑백 (아카시아꿀 야생화꿀 밤꿀 각 30포)",53900,410
20260323,7021082,470,건강식품,"""활력과 기력 충전"" 정원장 6년근 장홍삼 에브리데이 홍삼스틱 100포 (국내산/대용량)",26900,676
20260323,8328904,471,비타민하우스,"[화이트데이 특가] ""활력충전! 아르기닌"" 글루타민 아르기닌 6000 2박스 선물 포장 / 메세지 카드 / 생일",21900,1809
20260323,12137888,472,로트벡쉔,"""아포테케 1위"" 로트벡쉔 이뮨샷 / 이뮨샷 골드 선물세트 (7병입) 중 택 1 - 고함량 액상 멀티비타민 면역+멀티비타민",44800,192
20260323,10981487,473,덴프스,"""고함량 비타민B군"" 트루바이타민 액티브 1박스(1개월분) 비타민13종 고함량 프리미엄 비타민 수험생 부모님 직장인 선물",35000,437
20260323,11711906,474,플라이밀,"""새콤달콤"" 라이블링 애사비 클렌즈 스타터팩 4가지맛 총20포",19500,561
20260323,6656890,475,끌레르허니,끌레르허니 꿀스틱 허니스틱 10포 천연벌꿀 세트 (아카시아꿀 야생화꿀 밤꿀),13900,1064
20260323,10293706,476,종근당,종근당 비타민C플러스 1000 1통 120포 가루 분말 아스코르빈산,17900,1368
20260323,6754361,477,에스더포뮬러,여에스더 글루타치온 필름 1박스 (30매입),24900,1851
20260323,11142213,478,데이팩,"""건강선물 비타민선물"" ""30일분"" [한팩 멀티 종합비타민+유산균+오메가3] 데이팩 올인원 멀티팩 영양제 1박스",38900,175
20260323,11713137,479,덴프스,"""고함량 비타민D"" 비타민D 츄어블 4000IU 3박스(6개월분) 맛있는 츄어블 프리미엄 고함량 햇빛 비타민 레몬맛",26000,407
20260323,8173276,480,농협-한삼인,"[카쇼페] ""대용량 가성비 침향"" 한삼인 홍삼진 침향환 골드 100환 + 쇼핑백/3개월분 침향환",54900,206
20260323,2958309,481,랩노쉬,"""고단백 식단간식"" [랩노쉬] 단백쿠키바 24개입 (4종혼합/블랙쿠키/쿠키앤크림/피넛버터/밀크티)",25900,863
20260323,12200587,482,세노비스,"""신경과 근육 기능 관리"" 세노비스 마그네슘 (90정/90일분) x 2개",30000,271
20260323,12202728,483,건강즙,"""인기레시피 무꿀배청"" [김소형원방] 목편한 무꿀배 스틱 (20g x 15포)",16900,2365
20260323,12805412,484,GNM자연의품격,GNM 올리브오일 엑스트라버진 식물성 캡슐 30캡슐 x 5박스(총 150캡슐) / 유기농 올리브유 100% 단일품종 스페인산,31900,3012
20260323,10357425,485,에스더포뮬러,"""달달한 사과맛"" 맛있게 즐기는 여에스더 맛있는 애플양배추 스틱 2박스",23820,24
20260323,12083931,486,덴프스,"""프리미엄 선물세트"" 덴마크 유산균이야기&트루바이타민I 선물세트 외 3종 택1 / 수험생 부모님 직장인 선물",59000,118
20260323,7713152,487,랩노쉬,"""NEW 신규맛 출시"" [랩노쉬] 슬림쉐이크 단백질 쉐이크 9종 (7개입)",22900,481
20260323,10943014,488,대웅제약,"""간편한선물"" [대웅제약] 에너씨슬 3개월분 ""피로한 간을 위한 단 하나의 선택"" 밀크씨슬",28900,240
20260323,7553485,489,바이오가이아,"""""임신/출산선물"""" [체험분/쇼핑백증정] 이지 드롭 프로바이오틱스 + 비타민D 10ml (2개월분)",65000,167
20260323,4830004,490,푸드올로지,"""올리브영 1위"" [체지방 감소+혈당 케어] 빨간통 다이어트 콜레올로지 컷 프로 60정(1병) + 쇼핑백 증정",40000,1126
20260323,9657493,491,웰릿,"""최대함량 면역템"" 웰릿 프리미엄면역젤리 이뮨베라플러스 14포 2박스(+쇼핑백) 면역력 증진 장건강 피부건강 알로에최대함량",54000,277
20260323,5320073,492,베노프,"""20g고단백 프로틴"" 베노프 단백질바 소프트바 10가지맛 1박스 (10개입) 부드러운 브라우니 식감 프로틴바",26900,732
20260323,10379429,493,밀잇,"""요즘대세 선물"" 밀잇 포켓형 단백질 쉐이크 7개입 세트 9종 택1",24500,398
20260323,12089583,494,데일리,"""맛있는 구미비타민"" 디즈니 데일리 제로슈가 60구미 (4종 택1)+쇼핑백 증정 (멀티,비타민C,포스트바이오틱스,애사비)",12900,2934
20260323,2517060,495,뉴트리원,[차주영 Pick!] 비비랩 인텐시브 콜라겐 2통 골라담기 선물세트 / 쇼핑백 증정,47900,195
20260323,11503836,496,GNM자연의품격,GNM자연의품격 갈아만든 국산 100% 토마토즙 1박스 / 저온착즙 완숙 토마토 주스,18900,38
20260323,2164162,497,GNM자연의품격,"""콜라겐구미 증정"" GNM 이성경 석류콜라겐젤리 스틱 3박스 (총 45포) / 300달톤",29900,5694
20260323,5388086,498,드시모네,프라임 1박스 (2개월분),99000,221
20260323,12552598,499,건강식품,"""올인원 이뮨 비타민"" 뉴트리모션 올인원 이뮨 종합 멀티비타민 미네랄 원샷 스틱 50입/ 종합비타민 비타민c",46900,15
20260323,12201720,500,프리솔라,"""약사설계/약국입점"" 프리솔라 비타민D 2000IU(2개월분) 임산부 임신준비 수유부",25500,144
